2022-08-20 12:01:47.926673, info, 32bytes from 8.8.8.8, icmp_seq=1, ttl=117, time=9 ms
2022-08-20 12:01:48.935190, info, 32bytes from 8.8.8.8, icmp_seq=2, ttl=117, time=7 ms
2022-08-20 12:01:49.938119, info, 32bytes from 8.8.8.8, icmp_seq=3, ttl=117, time=7 ms
2022-08-20 12:01:50.944892, info, 32bytes from 8.8.8.8, icmp_seq=4, ttl=117, time=5 ms
2022-08-20 12:01:51.959764, info, 32bytes from 8.8.8.8, icmp_seq=5, ttl=117, time=8 ms
2022-08-20 12:01:52.974732, info, 32bytes from 8.8.8.8, icmp_seq=6, ttl=117, time=9 ms
2022-08-20 12:01:53.986955, info, 32bytes from 8.8.8.8, icmp_seq=7, ttl=117, time=7 ms
2022-08-20 12:01:54.990355, info, 32bytes from 8.8.8.8, icmp_seq=8, ttl=117, time=6 ms
2022-08-20 12:01:56.002662, info, 32bytes from 8.8.8.8, icmp_seq=9, ttl=117, time=6 ms
2022-08-20 12:01:57.015105, info, 32bytes from 8.8.8.8, icmp_seq=10, ttl=117, time=7 ms
2022-08-20 12:02:51.197853, info, 32bytes from 192.168.11.1, icmp_seq=1, ttl=64, time=1 ms
2022-08-20 12:02:52.197353, info, 32bytes from 192.168.11.1, icmp_seq=2, ttl=64, time=2 ms
2022-08-20 12:02:53.208504, info, 32bytes from 192.168.11.1, icmp_seq=3, ttl=64, time=1 ms
2022-08-20 12:02:54.217955, info, 32bytes from 192.168.11.1, icmp_seq=4, ttl=64, time=1 ms
2022-08-20 12:02:55.232928, info, 32bytes from 192.168.11.1, icmp_seq=5, ttl=64, time=2 ms
2022-08-20 12:02:56.241207, info, 32bytes from 192.168.11.1, icmp_seq=6, ttl=64, time=2 ms
2022-08-20 12:02:57.245616, info, 32bytes from 192.168.11.1, icmp_seq=7, ttl=64, time=1 ms
2022-08-20 12:02:58.254170, info, 32bytes from 192.168.11.1, icmp_seq=8, ttl=64, time=1 ms
2022-08-20 12:02:59.262433, info, 32bytes from 192.168.11.1, icmp_seq=9, ttl=64, time=2 ms
2022-08-20 12:03:00.268589, info, 32bytes from 192.168.11.1, icmp_seq=10, ttl=64, time=4 ms
2022-08-20 12:03:01.278243, info, 32bytes from 192.168.11.1, icmp_seq=11, ttl=64, time=0 ms
2022-08-20 12:03:02.289330, info, 32bytes from 192.168.11.1, icmp_seq=12, ttl=64, time=2 ms
2022-08-20 12:03:03.305377, info, 32bytes from 192.168.11.1, icmp_seq=13, ttl=64, time=2 ms
